 Device Time,GPS Speed(km/h),Engine Coolant Temperature(°F)
20-lip-2023 17:36:00.125,18.036000346183755,157.99999666
20-lip-2023 17:36:01.125,14.580000300407391,157.99999666
20-lip-2023 17:36:02.124,8.315999573707586,157.99999666
20-lip-2023 17:36:03.125,3.743999763488773,157.99999666
20-lip-2023 17:36:04.125,6.263999868392943,157.99999666
20-lip-2023 17:36:05.125,12.671999595642092,157.99999666
20-lip-2023 17:36:06.125,17.424000087738023,157.99999666
20-lip-2023 17:36:07.124,21.59999942779541,157.99999666
20-lip-2023 17:36:08.127,25.343999191284183,157.99999666
20-lip-2023 17:36:09.128,29.375998672485366,157.99999666
20-lip-2023 17:36:10.128,33.192000082015966,157.99999666
20-lip-2023 17:36:11.129,33.263998294830344,157.99999666
20-lip-2023 17:36:12.129,32.76000050544735,157.99999666
20-lip-2023 17:36:13.129,32.25599928283691,157.99999666
20-lip-2023 17:36:14.130,31.823999706268296,157.99999666
20-lip-2023 17:36:15.130,32.25599928283691,157.99999666
20-lip-2023 17:36:16.129,33.51600062274929,157.99999666
20-lip-2023 17:36:17.130,34.91999838829042,157.99999666
20-lip-2023 17:36:18.129,36.75599916362762,157.99999666
20-lip-2023 17:36:19.130,38.87999965667723,157.99999666
20-lip-2023 17:36:20.131,41.47200054931636,157.99999666
20-lip-2023 17:36:21.132,44.17200047779079,157.99999666
20-lip-2023 17:36:22.132,47.01600026512142,157.99999666
20-lip-2023 17:36:23.132,49.211998970985405,157.99999666
20-lip-2023 17:36:24.132,50.83199824142457,157.99999666
20-lip-2023 17:36:25.132,52.235999440193154,157.99999666
20-lip-2023 17:36:26.133,53.6759980287552,157.99999666
20-lip-2023 17:36:27.133,54.863997722625754,157.99999666
20-lip-2023 17:36:28.134,56.159999885559046,157.99999666
20-lip-2023 17:36:29.135,57.311998756408684,157.99999666
20-lip-2023 17:36:30.135,58.499998450279236,157.99999666
20-lip-2023 17:36:31.134,58.82399899101256,157.99999666
20-lip-2023 17:36:32.134,57.599998474121094,157.99999666
20-lip-2023 17:36:33.134,57.05999986171719,157.99999666
20-lip-2023 17:36:34.135,56.55599863910675,157.99999666
20-lip-2023 17:36:35.136,56.30399974441525,157.99999666
20-lip-2023 17:36:36.136,55.83599934482572,157.99999666
20-lip-2023 17:36:37.136,55.18799826335908,157.99999666
20-lip-2023 17:36:38.136,55.04399840450287,157.99999666
20-lip-2023 17:36:39.135,54.791999509811376,157.99999666
20-lip-2023 17:36:40.136,54.503999792098966,157.99999666
20-lip-2023 17:36:41.137,54.25199746418002,157.99999666
20-lip-2023 17:36:42.136,53.1359994163513,157.99999666
20-lip-2023 17:36:43.137,52.55999998092648,157.99999666
20-lip-2023 17:36:44.137,52.055998758316036,157.99999666
20-lip-2023 17:36:45.139,51.2999986410141,157.99999666
20-lip-2023 17:36:46.138,50.975998100280776,157.99999666
20-lip-2023 17:36:47.139,50.867999064445485,157.99999666
20-lip-2023 17:36:48.139,50.975998100280776,157.99999666
20-lip-2023 17:36:49.139,51.08399713611607,157.99999666
20-lip-2023 17:36:50.139,51.372000287055926,157.99999666
20-lip-2023 17:36:51.141,51.19199960517881,157.99999666
20-lip-2023 17:36:52.141,51.47999932289122,157.99999666
20-lip-2023 17:36:53.143,52.16399779415133,157.99999666
20-lip-2023 17:36:54.143,53.02799694728856,157.99999666
20-lip-2023 17:36:55.144,53.999998569488525,157.99999666
20-lip-2023 17:36:56.144,54.791999509811376,157.99999666
20-lip-2023 17:36:57.144,55.58399701690678,157.99999666
20-lip-2023 17:36:58.144,56.339997134208716,157.99999666
20-lip-2023 17:36:59.143,56.80799753379824,157.99999666
20-lip-2023 17:37:00.145,56.80799753379824,157.99999666
20-lip-2023 17:37:01.145,56.48399699306492,157.99999666
20-lip-2023 17:37:02.145,55.9079975576401,157.99999666
20-lip-2023 17:37:03.146,53.999998569488525,157.99999666
20-lip-2023 17:37:04.146,51.98399711227421,157.99999666
20-lip-2023 17:37:05.146,50.43599948787687,157.99999666
20-lip-2023 17:37:06.147,49.35599882984161,157.99999666
20-lip-2023 17:37:07.148,48.6720003585815,157.99999666
20-lip-2023 17:37:08.148,48.16799913597106,157.99999666
20-lip-2023 17:37:09.147,48.16799913597106,157.99999666
20-lip-2023 17:37:10.148,48.49199967670438,157.99999666
20-lip-2023 17:37:11.147,49.17599814796449,157.99999666
20-lip-2023 17:37:12.148,49.82399922943114,157.99999666
20-lip-2023 17:37:13.148,50.32799701881413,157.99999666
20-lip-2023 17:37:14.149,50.65199755954745,157.99999666
20-lip-2023 17:37:15.148,50.76000002861019,157.99999666
20-lip-2023 17:37:16.149,50.32799701881413,157.99999666
20-lip-2023 17:37:17.150,49.787998406410225,157.99999666
20-lip-2023 17:37:18.150,49.17599814796449,157.99999666
20-lip-2023 17:37:19.150,47.555998877525326,157.99999666
20-lip-2023 17:37:20.151,46.43999739646915,157.99999666
20-lip-2023 17:37:21.153,45.575998243331924,157.99999666
20-lip-2023 17:37:22.152,43.739997467994726,157.99999666
20-lip-2023 17:37:23.152,39.31199923324584,157.99999666
20-lip-2023 17:37:24.153,35.17200071620937,157.99999666
20-lip-2023 17:37:25.155,34.451997988700896,157.99999666
20-lip-2023 17:37:26.155,37.36799942207335,157.99999666
20-lip-2023 17:37:27.156,38.37599843406679,157.99999666
20-lip-2023 17:37:28.156,38.6639981517792,157.99999666
20-lip-2023 17:37:29.156,39.38399744606022,157.99999666
20-lip-2023 17:37:30.156,39.96000031471249,157.99999666
20-lip-2023 17:37:31.156,38.772000620841936,157.99999666
20-lip-2023 17:37:32.156,38.69999897480011,157.99999666
20-lip-2023 17:37:33.156,39.239997587204016,157.99999666
20-lip-2023 17:37:34.157,41.21999822139742,157.99999666
20-lip-2023 17:37:35.157,43.45199775028232,157.99999666
20-lip-2023 17:37:36.157,45.64799988937375,157.99999666
20-lip-2023 17:37:37.156,45.75599892520904,157.99999666
20-lip-2023 17:37:38.157,45.575998243331924,157.99999666
20-lip-2023 17:37:39.157,45.791999748229955,157.99999666
20-lip-2023 17:37:40.158,46.079999465942365,157.99999666
20-lip-2023 17:37:41.158,46.763997937202475,157.99999666
20-lip-2023 17:37:42.158,47.555998877525326,157.99999666
20-lip-2023 17:37:43.159,48.20399995899197,157.99999666
20-lip-2023 17:37:44.160,48.88799843025208,157.99999666
20-lip-2023 17:37:45.160,49.67999937057493,157.99999666
20-lip-2023 17:37:46.163,50.291999629020665,157.99999666
20-lip-2023 17:37:47.164,50.32799701881413,157.99999666
20-lip-2023 17:37:48.162,50.43599948787687,157.99999666
20-lip-2023 17:37:49.162,50.72399920558928,157.99999666
20-lip-2023 17:37:50.164,51.11999795913698,157.99999666
20-lip-2023 17:37:51.165,51.40799767684939,157.99999666
20-lip-2023 17:37:52.165,51.76799904060363,157.99999666
20-lip-2023 17:37:53.165,51.73199821758271,157.99999666
20-lip-2023 17:37:54.164,50.579999346733075,159.79999661
20-lip-2023 17:37:55.164,50.075998124122634,159.79999661
20-lip-2023 17:37:56.165,50.03999730110172,159.79999661
20-lip-2023 17:37:57.165,50.003999911308256,159.79999661
20-lip-2023 17:37:58.165,50.363997841835044,159.79999661
20-lip-2023 17:37:59.165,50.50799770069125,159.79999661
20-lip-2023 17:38:00.165,50.9039998874664,159.79999661
20-lip-2023 17:38:01.167,51.263997817993186,159.79999661
20-lip-2023 17:38:02.166,51.6959973945618,159.79999661
20-lip-2023 17:38:03.168,52.19999861717224,159.79999661
20-lip-2023 17:38:04.168,52.41600012207027,159.79999661
20-lip-2023 17:38:05.167,52.811998875617974,159.79999661
20-lip-2023 17:38:06.168,53.17200023937221,159.79999661
20-lip-2023 17:38:07.168,53.35199748802188,159.79999661
20-lip-2023 17:38:08.168,54.32399911022185,159.79999661
20-lip-2023 17:38:09.168,54.14399842834473,159.79999661
20-lip-2023 17:38:10.168,54.287998287200935,159.79999661
20-lip-2023 17:38:11.168,53.38799831104279,159.79999661
20-lip-2023 17:38:12.168,51.947999722480745,159.79999661
20-lip-2023 17:38:13.168,50.975998100280776,159.79999661
20-lip-2023 17:38:14.170,50.50799770069125,159.79999661
20-lip-2023 17:38:15.168,51.40799767684939,159.79999661
20-lip-2023 17:38:16.169,52.73999722957615,159.79999661
20-lip-2023 17:38:17.169,54.35999993324276,159.79999661
20-lip-2023 17:38:18.171,55.943998380661014,159.79999661
20-lip-2023 17:38:19.172,56.95199739265445,159.79999661
20-lip-2023 17:38:20.172,57.95999983787533,159.79999661
20-lip-2023 17:38:21.171,59.43599924945829,159.79999661
20-lip-2023 17:38:22.171,60.29999840259552,159.79999661
20-lip-2023 17:38:23.171,60.839997014999426,159.79999661
20-lip-2023 17:38:24.172,61.16399755573275,159.79999661
20-lip-2023 17:38:25.172,61.632001388549725,159.79999661
20-lip-2023 17:38:26.172,62.3519972496033,159.79999661
20-lip-2023 17:38:27.173,62.45999971866604,159.79999661
20-lip-2023 17:38:28.173,62.74799943637845,159.79999661
20-lip-2023 17:38:29.173,62.71199861335754,159.79999661
20-lip-2023 17:38:30.173,62.820001082420276,159.79999661
20-lip-2023 17:38:31.174,62.96399750804903,159.79999661
20-lip-2023 17:38:32.173,62.85599503898629,159.79999661
20-lip-2023 17:38:33.174,63.07199997711177,159.79999661
20-lip-2023 17:38:34.173,62.820001082420276,159.79999661
20-lip-2023 17:38:35.175,62.96399750804903,159.79999661
20-lip-2023 17:38:36.177,62.92799668502812,159.79999661
20-lip-2023 17:38:37.177,62.6039961442948,159.79999661
20-lip-2023 17:38:38.177,62.49600054168695,159.79999661
20-lip-2023 17:38:39.177,62.45999971866604,159.79999661
20-lip-2023 17:38:40.177,62.06399753189089,159.79999661
20-lip-2023 17:38:41.177,61.5599997425079,159.79999661
20-lip-2023 17:38:42.178,61.05599508667001,159.79999661
20-lip-2023 17:38:43.180,60.839997014999426,159.79999661
20-lip-2023 17:38:44.182,60.73200141239158,159.79999661
20-lip-2023 17:38:45.182,60.37200004863735,159.79999661
20-lip-2023 17:38:46.182,60.26399757957461,159.79999661
20-lip-2023 17:38:47.182,60.12000115394585,159.79999661
20-lip-2023 17:38:48.183,59.9759978618622,159.79999661
20-lip-2023 17:38:49.182,59.79600061321253,159.79999661
20-lip-2023 17:38:50.183,59.651997321128874,159.79999661
20-lip-2023 17:38:51.182,59.43599924945829,159.79999661
20-lip-2023 17:38:52.183,58.896000637054385,159.79999661
20-lip-2023 17:38:53.183,58.28400037860865,159.79999661
20-lip-2023 17:38:54.184,56.55599863910675,159.79999661
20-lip-2023 17:38:55.184,55.1160000505447,159.79999661
20-lip-2023 17:38:56.184,52.95599873447418,159.79999661
20-lip-2023 17:38:57.183,50.975998100280776,159.79999661
20-lip-2023 17:38:58.184,49.0679991121292,159.79999661
20-lip-2023 17:38:59.185,47.98799845409394,159.79999661
20-lip-2023 17:39:00.185,46.90799779605868,159.79999661
20-lip-2023 17:39:01.186,46.29599753761295,159.79999661
20-lip-2023 17:39:02.186,45.46799920749663,159.79999661
20-lip-2023 17:39:03.187,44.63999744415287,159.79999661
20-lip-2023 17:39:04.187,43.95599897289276,159.79999661
20-lip-2023 17:39:05.186,43.16399803256991,159.79999661
20-lip-2023 17:39:06.186,42.69599763298038,159.79999661
20-lip-2023 17:39:07.186,42.01199916172027,159.79999661
20-lip-2023 17:39:08.188,41.47200054931636,159.79999661
20-lip-2023 17:39:09.189,40.96799932670592,159.79999661
20-lip-2023 17:39:10.189,40.787998644828804,159.79999661
20-lip-2023 17:39:11.189,40.607997962951686,159.79999661
20-lip-2023 17:39:12.189,41.14800000858304,159.79999661
20-lip-2023 17:39:13.189,42.04799998474118,159.79999661
20-lip-2023 17:39:14.190,42.91199913787841,159.79999661
20-lip-2023 17:39:15.190,43.88399732685093,159.79999661
20-lip-2023 17:39:16.190,44.78399730300907,159.79999661
20-lip-2023 17:39:17.191,45.89999878406525,159.79999661
20-lip-2023 17:39:18.191,47.59199970054624,159.79999661
20-lip-2023 17:39:19.192,51.839997253418005,159.79999661
20-lip-2023 17:39:20.191,55.72799687576298,159.79999661
20-lip-2023 17:39:21.192,58.032001483917156,159.79999661
20-lip-2023 17:39:22.191,59.184000354766795,159.79999661
20-lip-2023 17:39:23.192,59.9759978618622,159.79999661
20-lip-2023 17:39:24.193,61.09199590969092,159.79999661
20-lip-2023 17:39:25.193,61.88400028324122,159.79999661
20-lip-2023 17:39:26.194,62.567995321273884,159.79999661
20-lip-2023 17:39:27.194,62.42399889564513,159.79999661
20-lip-2023 17:39:28.195,62.53200136470787,159.79999661
20-lip-2023 17:39:29.196,62.6039961442948,159.79999661
20-lip-2023 17:39:30.197,62.89199586200721,159.79999661
20-lip-2023 17:39:31.197,63.43200134086601,159.79999661
20-lip-2023 17:39:32.197,63.935999130249,159.79999661
20-lip-2023 17:39:33.198,64.04400159931174,159.79999661
20-lip-2023 17:39:34.200,63.72000105857842,159.79999661
20-lip-2023 17:39:35.200,63.179995579719616,159.79999661
20-lip-2023 17:39:36.199,62.3519972496033,159.79999661
20-lip-2023 17:39:37.199,61.48799809646607,159.79999661
20-lip-2023 17:39:38.200,60.01199868488311,159.79999661
20-lip-2023 17:39:39.200,56.87999917984007,159.79999661
20-lip-2023 17:39:40.199,53.56799899291991,159.79999661
20-lip-2023 17:39:41.200,51.91199889945983,159.79999661
20-lip-2023 17:39:42.200,50.76000002861019,159.79999661
20-lip-2023 17:39:43.201,50.11199894714355,159.79999661
20-lip-2023 17:39:44.202,49.283997183799784,159.79999661
20-lip-2023 17:39:45.202,49.35599882984161,159.79999661
20-lip-2023 17:39:46.201,49.895997442245516,159.79999661
20-lip-2023 17:39:47.202,49.82399922943114,159.79999661
20-lip-2023 17:39:48.202,50.579999346733075,159.79999661
20-lip-2023 17:39:49.201,50.93999727725986,159.79999661
20-lip-2023 17:39:50.202,50.21999798297884,159.79999661
20-lip-2023 17:39:51.202,49.283997183799784,159.79999661
20-lip-2023 17:39:52.201,48.527997066497846,159.79999661
20-lip-2023 17:39:53.202,48.34799981784818,159.79999661
20-lip-2023 17:39:54.202,47.98799845409394,159.79999661
20-lip-2023 17:39:55.201,48.16799913597106,159.79999661
20-lip-2023 17:39:56.202,48.77999939441679,159.79999661
20-lip-2023 17:39:57.202,49.42799704265599,159.79999661
20-lip-2023 17:39:58.203,50.50799770069125,159.79999661
20-lip-2023 17:39:59.204,51.22799699497227,159.79999661
20-lip-2023 17:40:00.203,51.91199889945983,159.79999661
20-lip-2023 17:40:01.204,52.27200026321407,159.79999661
20-lip-2023 17:40:02.206,52.59599737071994,159.79999661
20-lip-2023 17:40:03.205,53.423999134063706,159.79999661
20-lip-2023 17:40:04.205,53.6759980287552,159.79999661
20-lip-2023 17:40:05.206,54.21600007438656,159.79999661
20-lip-2023 17:40:06.208,54.75599868679046,159.79999661
20-lip-2023 17:40:07.209,54.89999854564667,159.79999661
20-lip-2023 17:40:08.208,53.711998851776116,159.79999661
20-lip-2023 17:40:09.209,52.127996971130415,159.79999661
20-lip-2023 17:40:10.209,51.155998782157894,159.79999661
20-lip-2023 17:40:11.210,50.39999866485596,159.79999661
20-lip-2023 17:40:12.210,49.499998688697815,159.79999661
20-lip-2023 17:40:13.211,48.88799843025208,159.79999661
20-lip-2023 17:40:14.211,47.4839972314835,159.79999661
20-lip-2023 17:40:15.212,47.12399930095671,159.79999661
20-lip-2023 17:40:16.212,46.872000406265215,159.79999661
20-lip-2023 17:40:17.212,46.475998219490066,159.79999661
20-lip-2023 17:40:18.213,46.00799781990054,159.79999661
20-lip-2023 17:40:19.213,45.107997843742396,159.79999661
20-lip-2023 17:40:20.214,44.316000336646994,159.79999661
20-lip-2023 17:40:21.214,43.739997467994726,159.79999661
20-lip-2023 17:40:22.214,43.37999953746794,159.79999661
20-lip-2023 17:40:23.213,43.09199981975553,159.79999661
20-lip-2023 17:40:24.214,43.09199981975553,159.79999661
20-lip-2023 17:40:25.214,43.631998432159435,159.79999661
20-lip-2023 17:40:26.215,44.135999654769876,159.79999661
20-lip-2023 17:40:27.214,45.17999948978422,159.79999661
20-lip-2023 17:40:28.216,45.86399796104433,159.79999661
20-lip-2023 17:40:29.216,46.33199836063386,159.79999661
20-lip-2023 17:40:30.216,47.051997654914885,159.79999661
20-lip-2023 17:40:31.217,47.160000123977625,159.79999661
20-lip-2023 17:40:32.218,47.12399930095671,159.79999661
20-lip-2023 17:40:33.217,40.46399810409548,159.79999661
20-lip-2023 17:40:34.218,27.323999825477586,159.79999661
20-lip-2023 17:40:35.219,15.15599973583221,159.79999661
20-lip-2023 17:40:36.218,7.631999385833751,159.79999661
20-lip-2023 17:40:37.221,4.6799997043609665,159.79999661
20-lip-2023 17:40:38.222,5.471999786376955,159.79999661
20-lip-2023 17:40:39.221,12.455999807357784,159.79999661
20-lip-2023 17:40:40.222,21.095999921798693,159.79999661
20-lip-2023 17:40:41.223,27.359998931884775,159.79999661
20-lip-2023 17:40:42.224,33.29999911785126,159.79999661
20-lip-2023 17:40:43.224,38.160000362396204,159.79999661
20-lip-2023 17:40:44.225,41.47200054931636,159.79999661
20-lip-2023 17:40:45.226,43.45199775028232,159.79999661
20-lip-2023 17:40:46.228,45.2519977025986,159.79999661
20-lip-2023 17:40:47.227,47.12399930095671,159.79999661
20-lip-2023 17:40:48.226,49.103999935150114,159.79999661
20-lip-2023 17:40:49.226,50.61600016975399,159.79999661
20-lip-2023 17:40:50.226,52.127996971130415,159.79999661
20-lip-2023 17:40:51.226,52.84799969863889,159.79999661
20-lip-2023 17:40:52.228,53.45999995708462,159.79999661
20-lip-2023 17:40:53.230,53.45999995708462,159.79999661
20-lip-2023 17:40:54.230,53.35199748802188,159.79999661
20-lip-2023 17:40:55.230,53.06399777030947,159.79999661
20-lip-2023 17:40:56.230,52.48799833488465,159.79999661
20-lip-2023 17:40:57.230,52.235999440193154,159.79999661
20-lip-2023 17:40:58.232,52.41600012207027,159.79999661
20-lip-2023 17:40:59.233,52.343998476028446,159.79999661
20-lip-2023 17:41:00.236,52.99199955749509,159.79999661
20-lip-2023 17:41:01.237,54.21600007438656,159.79999661
20-lip-2023 17:41:02.238,55.259999909400904,159.79999661
20-lip-2023 17:41:03.237,55.83599934482572,159.79999661
20-lip-2023 17:41:04.238,56.447999603271455,159.79999661
20-lip-2023 17:41:05.238,57.05999986171719,159.79999661
20-lip-2023 17:41:06.239,57.131998074531566,159.79999661
20-lip-2023 17:41:07.241,56.48399699306492,159.79999661
20-lip-2023 17:41:08.242,55.69199948596952,159.79999661
20-lip-2023 17:41:09.243,54.39599732303623,159.79999661
20-lip-2023 17:41:10.244,53.531998169899,159.79999661
20-lip-2023 17:41:11.244,53.1359994163513,159.79999661
20-lip-2023 17:41:12.244,52.70399983978268,159.79999661
20-lip-2023 17:41:13.244,52.343998476028446,159.79999661
20-lip-2023 17:41:14.244,52.27200026321407,159.79999661
20-lip-2023 17:41:15.244,51.660000004768335,159.79999661
20-lip-2023 17:41:16.244,50.61600016975399,159.79999661
20-lip-2023 17:41:17.245,49.64399854755402,159.79999661
20-lip-2023 17:41:18.244,48.816000217437704,159.79999661
20-lip-2023 17:41:19.245,47.843998595237736,159.79999661
20-lip-2023 17:41:20.246,46.8359995832443,159.79999661
20-lip-2023 17:41:21.245,45.75599892520904,159.79999661
20-lip-2023 17:41:22.247,45.216000312805136,159.79999661
20-lip-2023 17:41:23.246,45.86399796104433,159.79999661
20-lip-2023 17:41:24.246,46.872000406265215,159.79999661
20-lip-2023 17:41:25.247,47.69999873638153,159.79999661
20-lip-2023 17:41:26.247,48.27599817180635,159.79999661
20-lip-2023 17:41:27.248,48.816000217437704,159.79999661
20-lip-2023 17:41:28.248,50.32799701881413,159.79999661
20-lip-2023 17:41:29.247,51.80399986362454,159.79999661
20-lip-2023 17:41:30.248,53.207997629165675,159.79999661
20-lip-2023 17:41:31.248,54.683997040748636,159.79999661
20-lip-2023 17:41:32.249,55.1160000505447,159.79999661
20-lip-2023 17:41:33.249,55.18799826335908,159.79999661
20-lip-2023 17:41:34.249,55.00799758148196,159.79999661
20-lip-2023 17:41:35.249,54.791999509811376,159.79999661
20-lip-2023 17:41:36.249,54.683997040748636,159.79999661
20-lip-2023 17:41:37.250,54.71999786376955,159.79999661
20-lip-2023 17:41:38.250,54.503999792098966,159.79999661
20-lip-2023 17:41:39.250,54.03599939250944,159.79999661
20-lip-2023 17:41:40.250,53.603999815940824,159.79999661
20-lip-2023 17:41:41.249,53.09999859333038,159.79999661
20-lip-2023 17:41:42.249,52.55999998092648,159.79999661
20-lip-2023 17:41:43.250,52.59599737071994,159.79999661
20-lip-2023 17:41:44.251,52.30799765300753,159.79999661
20-lip-2023 17:41:45.252,52.127996971130415,159.79999661
20-lip-2023 17:41:46.253,51.73199821758271,159.79999661
20-lip-2023 17:41:47.253,51.40799767684939,159.79999661
20-lip-2023 17:41:48.253,51.08399713611607,159.79999661
20-lip-2023 17:41:49.253,50.9039998874664,159.79999661
20-lip-2023 17:41:50.252,50.61600016975399,159.79999661
20-lip-2023 17:41:51.252,50.25599880599975,159.79999661
20-lip-2023 17:41:52.253,49.96799908828734,159.79999661
20-lip-2023 17:41:53.253,49.787998406410225,159.79999661
20-lip-2023 17:41:54.253,49.211998970985405,159.79999661
20-lip-2023 17:41:55.253,48.88799843025208,159.79999661
20-lip-2023 17:41:56.254,48.707997748374964,159.79999661
20-lip-2023 17:41:57.254,46.97999944210051,159.79999661
20-lip-2023 17:41:58.254,42.73199845600129,159.79999661
20-lip-2023 17:41:59.255,38.69999897480011,159.79999661
20-lip-2023 17:42:00.256,36.64800012779233,159.79999661
20-lip-2023 17:42:01.256,30.88799890708924,159.79999661
20-lip-2023 17:42:02.257,23.436000203132608,159.79999661
20-lip-2023 17:42:03.257,18.971999428749086,159.79999661
20-lip-2023 17:42:04.258,12.995999278068552,159.79999661
20-lip-2023 17:42:05.258,8.279999608993535,159.79999661
20-lip-2023 17:42:06.258,5.867999827384949,159.79999661
20-lip-2023 17:42:07.259,8.387999503135688,159.79999661
20-lip-2023 17:42:08.260,9.899999737739563,159.79999661
20-lip-2023 17:42:09.262,9.683999949455256,159.79999661
20-lip-2023 17:42:10.261,10.007999631881717,159.79999661
20-lip-2023 17:42:11.263,10.36800013732909,159.79999661
20-lip-2023 17:42:12.264,9.863999773025512,159.79999661
20-lip-2023 17:42:13.264,9.504000125885,159.79999661
20-lip-2023 17:42:14.264,9.071999691009523,159.79999661
20-lip-2023 17:42:15.264,8.387999503135688,159.79999661
20-lip-2023 17:42:16.263,7.5239994916915975,159.79999661
20-lip-2023 17:42:17.263,5.61599964523316,159.79999661
20-lip-2023 17:42:18.264,3.8159996929168756,159.79999661
20-lip-2023 17:42:19.265,1.8719998817443866,159.79999661
20-lip-2023 17:42:20.268,0.7199999916553494,159.79999661
20-lip-2023 17:42:21.269,0.0,159.79999661
20-lip-2023 17:42:22.269,0.0,159.79999661
20-lip-2023 17:42:23.270,0.0,159.79999661
20-lip-2023 17:42:24.274,0.0,159.79999661
20-lip-2023 17:42:25.274,0.0,159.79999661
20-lip-2023 17:42:26.275,0.0,159.79999661
20-lip-2023 17:42:27.276,0.0,159.79999661
20-lip-2023 17:42:28.277,0.0,159.79999661
20-lip-2023 17:42:29.277,0.0,159.79999661
20-lip-2023 17:42:30.277,0.0,159.79999661
20-lip-2023 17:42:31.277,0.0,159.79999661
20-lip-2023 17:42:32.278,0.0,161.59999657
20-lip-2023 17:42:33.277,0.0,161.59999657
20-lip-2023 17:42:34.278,0.0,161.59999657
20-lip-2023 17:42:35.278,0.0,161.59999657
20-lip-2023 17:42:36.279,0.0,161.59999657
20-lip-2023 17:42:37.279,0.0,161.59999657
20-lip-2023 17:42:38.279,0.0,161.59999657
20-lip-2023 17:42:39.280,0.0,161.59999657
20-lip-2023 17:42:40.280,0.0,161.59999657
20-lip-2023 17:42:41.280,0.0,161.59999657
20-lip-2023 17:42:42.282,0.0,161.59999657
20-lip-2023 17:42:43.284,0.0,161.59999657
20-lip-2023 17:42:44.284,0.0,161.59999657
20-lip-2023 17:42:45.284,0.0,161.59999657
20-lip-2023 17:42:46.284,0.0,161.59999657
20-lip-2023 17:42:47.284,1.9799999904632557,161.59999657
20-lip-2023 17:42:48.284,4.031999910354614,161.59999657
20-lip-2023 17:42:49.284,8.279999608993535,161.59999657
20-lip-2023 17:42:50.285,8.712000043869011,161.59999657
20-lip-2023 17:42:51.285,8.604000149726858,161.59999657
20-lip-2023 17:42:52.286,8.315999573707586,161.59999657
20-lip-2023 17:42:53.286,7.84800003242492,163.39999652
20-lip-2023 17:42:54.287,7.812000067710869,163.39999652
20-lip-2023 17:42:55.287,6.839999732971194,163.39999652
20-lip-2023 17:42:56.287,4.391999986648557,163.39999652
20-lip-2023 17:42:57.288,1.6919999508857728,163.39999652
20-lip-2023 17:42:58.288,0.0,163.39999652
20-lip-2023 17:42:59.289,0.0,163.39999652
20-lip-2023 17:43:00.290,0.0,163.39999652
20-lip-2023 17:43:01.290,0.0,163.39999652
20-lip-2023 17:43:02.290,0.0,163.39999652
20-lip-2023 17:43:03.290,0.0,163.39999652
20-lip-2023 17:43:04.290,0.0,163.39999652
20-lip-2023 17:43:05.289,0.0,163.39999652
20-lip-2023 17:43:06.290,0.0,163.39999652
20-lip-2023 17:43:07.291,0.0,163.39999652
20-lip-2023 17:43:08.290,0.0,163.39999652
20-lip-2023 17:43:09.291,0.0,163.39999652
20-lip-2023 17:43:10.291,0.0,163.39999652
20-lip-2023 17:43:11.292,0.0,163.39999652
20-lip-2023 17:43:12.293,0.0,163.39999652
20-lip-2023 17:43:13.292,0.0,163.39999652
20-lip-2023 17:43:14.292,0.0,165.19999647
20-lip-2023 17:43:15.295,0.0,165.19999647
20-lip-2023 17:43:16.296,0.0,165.19999647
20-lip-2023 17:43:17.297,0.0,165.19999647
20-lip-2023 17:43:18.297,0.0,165.19999647
20-lip-2023 17:43:19.297,0.0,165.19999647
20-lip-2023 17:43:20.298,0.0,165.19999647
20-lip-2023 17:43:21.298,0.0,165.19999647
20-lip-2023 17:43:22.299,0.0,165.19999647
20-lip-2023 17:43:23.298,0.0,165.19999647
20-lip-2023 17:43:24.299,0.0,165.19999647
20-lip-2023 17:43:25.298,0.0,165.19999647
20-lip-2023 17:43:26.298,0.0,165.19999647
20-lip-2023 17:43:27.298,4.6799997043609665,165.19999647
20-lip-2023 17:43:28.299,7.991999891281125,165.19999647
20-lip-2023 17:43:29.299,9.035999726295472,165.19999647
20-lip-2023 17:43:30.300,7.812000067710869,165.19999647
20-lip-2023 17:43:31.301,3.3479999370574944,165.19999647
20-lip-2023 17:43:32.302,0.0,165.19999647
20-lip-2023 17:43:33.304,0.0,165.19999647
20-lip-2023 17:43:34.305,0.0,165.19999647
20-lip-2023 17:43:35.305,0.0,165.19999647
20-lip-2023 17:43:36.305,0.0,165.19999647
20-lip-2023 17:43:37.305,0.0,165.19999647
20-lip-2023 17:43:38.305,0.0,165.19999647
20-lip-2023 17:43:39.306,0.0,165.19999647
20-lip-2023 17:43:40.307,0.0,165.19999647
20-lip-2023 17:43:41.309,0.0,165.19999647
20-lip-2023 17:43:42.309,0.0,165.19999647
20-lip-2023 17:43:43.309,0.0,165.19999647
20-lip-2023 17:43:44.310,0.0,165.19999647
20-lip-2023 17:43:45.309,0.0,165.19999647
20-lip-2023 17:43:46.310,0.0,165.19999647
20-lip-2023 17:43:47.312,0.0,165.19999647
20-lip-2023 17:43:48.312,2.015999955177307,165.19999647
20-lip-2023 17:43:49.313,9.647999984741205,165.19999647
20-lip-2023 17:43:50.313,16.23600039386747,165.19999647
20-lip-2023 17:43:51.313,21.563998604774497,165.19999647
20-lip-2023 17:43:52.314,24.767999755859364,165.19999647
20-lip-2023 17:43:53.313,26.09999930858612,165.19999647
